,id,time,callsign,lasmax_dB,label,type,tags,duration,registration,operator
2011,132056061,2025-03-01 12:32:49,KLM52X,63.80000017653199,21,Embraer ERJ 190-100 STD,,47,PH-EXY,KLM Cityhopper
2012,132056081,2025-03-01 12:46:58,AFR39GK,63.600000177100426,21,Embraer EMB-170 STD,,66,F-HBXE,Regional Airlines/Air France
2013,132056091,2025-03-01 12:49:26,OOXLS,64.09999984092619,21,Cessna Citation XLS+,,52,OO-XLS,Air Service Liege
2014,132056101,2025-03-01 12:51:22,SAS87Y,62.29999979734124,21,Canadair CRJ900NG Regional Jet,,99,EI-FPV,City Jet
2015,132056111,2025-03-01 12:52:54,DLH992,66.0000000615232,21,Airbus A320 214,,38,D-AIZC,Lufthansa
2017,132056151,2025-03-01 14:19:48,KLM32F,58.400000238539675,21,Canadair CL-600-2B19 CRJ-200LR,,40,D-ACJJ,
2020,132056181,2025-03-01 14:33:45,KLM30H,65.59999988784523,21,Boeing 737-700,,55,PH-BGG,
2021,132056191,2025-03-01 14:36:06,KLM1820,65.10000027305732,21,Embraer ERJ 170-200 STD,,50,PH-EXN,KLM Cityhopper
2022,132056201,2025-03-01 14:38:49,KLM1790,64.50000030539135,21,Embraer ERJ 170-200 STD,,64,PH-EXS,Klm Cityhopper
2023,132056211,2025-03-01 14:41:10,KLM1756,61.400000207505755,21,Embraer ERJ 170-200 STD,,32,PH-EXR,KLM Cityhopper
2024,132056221,2025-03-01 14:45:21,KLM26F,65.10000027305732,21,Boeing 737-800,,69,PH-BGA,
2025,132056231,2025-03-01 14:46:58,KLM38W,69.49999985290117,21,Boeing 737-800,,62,PH-BCG,KLM Royal Dutch Airlines
2026,132056241,2025-03-01 14:49:11,SIA7394,70.60000022813793,21,Boeing 747 412F,,76,9V-SFP,Singapore Airlines Cargo
2027,132056251,2025-03-01 14:52:07,KLM78G,64.7000003039113,21,Embraer ERJ 190-100 STD,,68,PH-EZE,
2029,132056271,2025-03-01 14:55:32,KLM72N,65.89999997083599,21,Embraer ERJ190-100STD,,80,PH-EXA,KLM Cityhopper
2030,132056281,2025-03-01 14:57:46,TKJ5DT,66.60000027911083,21,Boeing 737NG 8F2/W,,57,TC-JFZ,Turkish Airlines
2031,132056291,2025-03-01 15:52:27,NJE858M,66.40000004874088,21,Textron Aviation Citation Latitude,,48,CS-LAU,Corporate
2032,132056301,2025-03-01 15:56:22,PGT1259,57.299999890800365,21,Airbus A320 214SL,,34,TC-DCM,Pegasus Airlines
2034,132056321,2025-03-01 16:09:10,LWG40A,61.1000003718099,21,Cessna 525A CitationJet CJ2,,68,9H-ALL,Luxwing
2035,132056331,2025-03-01 16:37:06,PEA501,61.1000003718099,21,Embraer EMB500 Phenom 100,,37,F-HSBL,Pan Europeenne Air Service
2037,132056351,2025-03-01 16:50:50,KAL925,57.7000002475348,21,Boeing 777 3B5ER,,33,HL8042,Korean Air
2038,132056361,2025-03-01 17:29:15,ROT363W,67.89999982980716,21,Boeing 737NG 78J/W,,95,YR-BGH,
2039,132056371,2025-03-01 17:32:53,KLM34V,66.4999998924696,21,Boeing 737-900,,43,PH-BXP,
2040,132056381,2025-03-01 17:34:41,MPH9442,69.7000000834851,21,Boeing 747-400F,,98,PH-CKC,
2041,132056391,2025-03-01 17:37:14,KLM62W,63.29999970040709,21,Embraer ERJ 190-100 STD,,75,PH-EZC,
2042,132056401,2025-03-01 17:38:55,KLM1316,63.600000177100426,21,Boeing 737-800,,57,PH-BCK,KLM Royal Dutch Airlines
2044,132056421,2025-03-01 17:41:48,KLM60Q,63.40000006030521,21,Boeing 737-700,,95,PH-BGM,
2045,132056431,2025-03-01 17:43:18,ETD917,66.29999987864112,21,Boeing 777 FFX,,58,A6-DDC,Etihad Airways Cargo
2046,132056441,2025-03-01 17:45:06,KLM58K,63.90000015813748,21,Boeing 737-900,,59,PH-BXO,
2047,132056451,2025-03-01 17:46:19,DLH9MC,61.400000207505755,21,Bombardier CRJ 900 LR NG,,60,D-ACNM,Lufthansa
2048,132056461,2025-03-01 17:47:39,KLM44C,62.09999980044089,21,Embraer ERJ 170-200 STD,,69,PH-EXZ,KLM Cityhopper
2049,132056471,2025-03-01 17:49:07,EVA075,66.29999987864112,21,Boeing 777 35EER,,76,B-16726,EVA Airways
2050,132056481,2025-03-01 17:50:54,KLM1856,63.29999970040709,21,Boeing 737-800,,53,PH-BXY,
2051,132056491,2025-03-01 17:52:14,AIC155,63.99999997816296,21,Boeing 787 8,,64,VT-ANV,Air India
2052,132056501,2025-03-01 17:53:54,ETD58B,67.60000032150896,21,Boeing 777 3FXER,,67,A6-ETH,Etihad Airways Cargo
2053,132056511,2025-03-01 17:55:51,KLM1368,63.80000017653199,21,Boeing 737-800,,78,PH-BGC,
2055,132056531,2025-03-01 17:58:24,KLM844,66.69999992824013,21,Boeing 777-300ER,,65,PH-BVC,
2056,132056541,2025-03-01 18:01:53,AUA3TC,64.09999984092619,21,Embraer EMB-195 LR,,49,OE-LWJ,Austrian Airlines
2057,132056551,2025-03-01 18:03:24,EJU63TY,59.80000020173155,21,Cessna Citation CJ1,,68,OE-FCW,
2058,132056561,2025-03-01 18:05:44,KLM37X,63.90000015813748,21,Boeing 737-800,,60,PH-BCE,
2059,132056571,2025-03-01 18:10:45,KLM28W,63.000000326110325,21,Boeing 737-800,,74,PH-BXU,
2061,132056591,2025-03-01 18:13:28,KLM34B,62.90000029327166,21,Embraer ERJ 190-100 STD,,64,PH-EZD,
2063,132056611,2025-03-01 18:16:57,AFR1440,63.600000177100426,21,Airbus A320 214,,46,F-GKXI,
2064,132056621,2025-03-01 18:20:01,KLM25M,60.19999980026685,21,Embraer ERJ 170-200 STD,,71,PH-EXX,KLM Cityhopper
2065,132056631,2025-03-01 18:22:00,KLM83C,63.09999977136199,21,Boeing 737-800,,38,PH-BXB,
2066,132056641,2025-03-01 18:23:53,KLM54G,66.0000000615232,21,Boeing 737-800,,46,PH-BXZ,
2067,132056651,2025-03-01 18:25:31,KLM47V,62.29999979734124,21,Canadair CL-600-2B19 CRJ-200LR,,77,D-ACJJ,
2069,132056671,2025-03-01 18:29:05,KLM64H,61.1000003718099,21,Embraer ERJ 170-200 STD,,67,PH-EXN,KLM Cityhopper
2071,132056691,2025-03-01 18:32:27,KLM1298,60.79999962982939,21,Embraer ERJ 170-200 STD,,43,PH-EXP,KLM Cityhopper
2072,132056701,2025-03-01 18:34:42,KLM1246,60.79999962982939,21,Embraer ERJ 170-200 STD,,60,PH-EXG,
2073,132056711,2025-03-01 18:36:44,KLM59W,61.90000025590525,21,Boeing 737-700,,74,PH-BGF,
2075,132056731,2025-03-01 18:39:58,TRA6606,65.19999974727581,21,Boeing 737-800,,85,PH-HSJ,
2076,132056741,2025-03-01 18:41:18,KLM52L,65.59999988784523,21,Embraer ERJ 170-200 STD,,56,PH-EXJ,
2077,132056751,2025-03-01 18:42:46,KLM1782,64.79999976258826,21,Boeing 737-800,,59,PH-BXH,
2078,132056761,2025-03-01 18:44:01,KLM24P,61.499999779499454,21,Embraer ERJ 190-100 STD,,54,PH-EXV,KLM Cityhopper
2079,132056771,2025-03-01 18:45:30,KLM1960,63.90000015813748,21,Boeing 737-800,,46,PH-HSD,
2080,132056781,2025-03-01 18:47:11,KLM31Y,66.29999987864112,21,Boeing 737-800,,82,PH-BCD,
2081,132056791,2025-03-01 18:48:34,UAE149,64.50000030539135,21,Airbus A380 861,,92,A6-EOT,Emirates Airline
2082,132056801,2025-03-01 18:50:35,KLM46A,64.19999979238625,21,Boeing 737-800,,70,PH-BCH,KLM Royal Dutch Airlines
2083,132056811,2025-03-01 18:52:01,KLM80Z,67.20000008725626,21,Boeing 737-900,,42,PH-BXT,
2086,132056841,2025-03-01 18:57:44,EZY27KA,63.2000002919855,21,Airbus A320 214,,34,G-EZUW,EasyJet
2087,132056851,2025-03-01 18:59:32,VLG45BB,60.999999832131486,21,Airbus A320-271N,,50,EC-MZT,Vueling Airlines
2088,132056861,2025-03-01 19:01:30,KLM9935,60.699999726437,21,Embraer ERJ 190-100 STD,,52,PH-EXE,Klm Cityhopper
2089,132056871,2025-03-01 19:04:17,QTR96C,64.50000030539135,21,Boeing 787 8,,64,A7-BCS,Qatar Airlines
2090,132056881,2025-03-01 19:10:30,TFL1DV,60.399999933542134,21,Boeing 737-8MAX,,62,PH-TFP,TUI Airlines Netherlands
2091,132056891,2025-03-01 19:15:05,EJU43TL,58.300000272903404,21,Airbus A319-111,,78,OE-LQA,EasyJet Europe
2092,132056901,2025-03-01 21:02:32,DLH5RF,55.299999890749504,21,Airbus A320 214,,60,D-AIZA,Lufthansa
2093,132086751,2025-03-02 06:07:22,TRA5315,60.89999991718851,21,Boeing 737-800,Kaagbaan06_T,71,PH-HXK,Transavia
2094,132086761,2025-03-02 06:18:31,LOT7LA,52.89999974855263,21,Embraer EMB-175 LR,Kaagbaan06_T,51,SP-LIM,LOT Polish Airlines
2095,132086771,2025-03-02 06:20:19,TRA6901,60.699999726437,21,Boeing 737-800,Kaagbaan06_T,53,PH-HSM,
2096,132086781,2025-03-02 06:22:59,TRA5071,59.70000021875869,21,Boeing 737-800,Kaagbaan06_T,49,PH-HXA,
2097,132086791,2025-03-02 06:24:07,KLM29L,51.79999978798543,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,44,PH-EXN,KLM Cityhopper
2098,132086801,2025-03-02 06:29:41,KLM1917,55.90000038711573,21,Embraer ERJ190-100LR,Kaagbaan06_T,44,PH-EZV,KLM Cityhopper
2099,132086811,2025-03-02 06:35:53,EJU84XT,52.00000015667216,21,Airbus A319 111,Aalsmeerbaan36R_T,29,OE-LDB,Austrian Airlines
2100,132086821,2025-03-02 06:37:14,EJU47RY,58.700000224255575,21,Airbus A319-111,Aalsmeerbaan36R_T,60,OE-LQU,EasyJet Europe
2101,132086831,2025-03-02 06:38:55,KLM1601,61.1000003718099,21,Boeing 737-800,Aalsmeerbaan36R_T,69,PH-BCD,
2102,132086841,2025-03-02 06:40:19,EJU62LY,58.99999977968414,21,Airbus A319-111,Aalsmeerbaan36R_T,50,OE-LQA,EasyJet Europe
2103,132086851,2025-03-02 06:46:16,TRA45A,59.39999973627356,21,Boeing 737-800,Aalsmeerbaan36R_T,61,PH-HZX,
2104,132086861,2025-03-02 06:53:20,SWR3PB,64.89999985189709,21,Airbus A320 214,Oostbaan04_T,26,HB-IJL,Swiss International Air Lines
2105,132086881,2025-03-02 07:16:00,KLM61B,60.500000483820166,21,Embraer ERJ 190-100 STD,Oostbaan04_T,76,PH-EXE,Klm Cityhopper
2108,132086911,2025-03-02 07:22:08,TRA72L,58.99999977968414,21,Boeing 737-800,Aalsmeerbaan36R_T,54,PH-HSA,
2110,132086951,2025-03-02 07:42:51,KLM27J,58.49999999954957,21,Boeing 737-800,Aalsmeerbaan36R_T,37,PH-HSD,
2111,132086961,2025-03-02 07:46:16,NJE549A,53.999999856407506,21,Textron Aviation Citation Latitude,Aalsmeerbaan36R_T,57,CS-LAU,Corporate
2112,132086971,2025-03-02 07:49:21,KLM41N,61.19999956845862,21,Boeing 737-900,Aalsmeerbaan36R_T,51,PH-BXS,
2113,132086981,2025-03-02 07:51:51,KLM911,62.09999980044089,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,68,PH-EZC,
2115,132087001,2025-03-02 07:53:36,KLM45H,61.59999978094599,21,Boeing 737-800,Aalsmeerbaan36R_T,53,PH-BXH,
2116,132087011,2025-03-02 07:55:39,KLM43Q,58.600000237992134,21,Boeing 737-900,Aalsmeerbaan36R_T,57,PH-BXO,
2117,132087031,2025-03-02 07:59:21,KLM95E,61.499999779499454,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,31,PH-EXI,
2118,132087041,2025-03-02 08:05:48,KLM33B,65.69999995111998,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,33,PH-EXR,KLM Cityhopper
2122,132087081,2025-03-02 08:17:32,BAW2AM,60.79999962982939,21,Airbus A319 131,Aalsmeerbaan36R_T,59,G-EUOG,British Airways
2125,132087111,2025-03-02 08:28:34,KLM1579,59.200000237162946,21,Boeing 737-800,Aalsmeerbaan36R_T,50,PH-BCH,KLM Royal Dutch Airlines
2126,132087121,2025-03-02 08:32:12,KLM40N,60.999999832131486,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,67,PH-EZF,
2127,132087131,2025-03-02 08:34:54,KLM64X,58.799999721318265,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,68,PH-EZA,
2128,132087151,2025-03-02 08:42:14,KLM73Y,59.29999984915543,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,64,PH-EXT,KLM Cityhopper
2130,132087171,2025-03-02 08:51:19,KLM99B,60.599999853049944,21,Boeing 737-700,Aalsmeerbaan36R_T,73,PH-BGI,
2131,132087181,2025-03-02 09:03:53,VLG139G,61.80000019779552,21,Airbus A320-271N,Aalsmeerbaan36R_T,41,EC-NFI,Vueling Airlines
2132,132087191,2025-03-02 09:12:56,AFR18CQ,58.10000000930995,21,Airbus A320 214,Aalsmeerbaan36R_T,39,F-GKXI,
2133,132087201,2025-03-02 09:14:23,AFR1795,56.80000028541634,21,Embraer EMB-170 STD,Aalsmeerbaan36R_T,49,F-HBXE,Regional Airlines/Air France
2135,132087221,2025-03-02 09:24:22,KLM41H,60.699999726437,21,Boeing 737-800,Aalsmeerbaan36R_T,58,PH-BCB,
2136,132087231,2025-03-02 09:26:11,KLM535,61.80000019779552,21,Airbus SAS A330-203,Aalsmeerbaan36R_T,54,PH-AOC,
2137,132087241,2025-03-02 09:29:02,KLM119,64.40000003467338,21,Boeing 777-300ER,Aalsmeerbaan36R_T,69,PH-BVD,
2138,132087251,2025-03-02 09:32:25,KLM55Z,60.0,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,37,PH-EXW,KLM Cityhopper
2140,132087271,2025-03-02 09:42:53,KLM1451,62.00000002238799,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,58,PH-EXU,KLM Cityhopper
2141,132087281,2025-03-02 09:46:30,GTI8229,59.80000020173155,21,Boeing 747 87UF,Aalsmeerbaan36R_T,38,N851GT,Polar Air Cargo
2142,132087291,2025-03-02 09:53:16,KLM1799,57.00000020117855,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,28,PH-EZX,KLM Cityhopper
2144,132087311,2025-03-02 10:06:43,ITY120,63.29999970040709,21,Airbus A320 216,,67,EI-DSY,Air One
2145,132087321,2025-03-02 10:08:12,KLM591,60.500000483820166,21,Boeing 777-200,Kaagbaan06_T,79,PH-BQC,
2147,132087341,2025-03-02 10:26:41,SWR2DV,56.699999667408356,21,Embraer EMB-190 LR,Kaagbaan06_T,55,HB-JVM,Helvetic Airways
2148,132087351,2025-03-02 10:33:17,AUA372A,61.70000024646643,21,Embraer EMB-195 LR,Kaagbaan06_T,55,OE-LWD,Austrian Airlines
2151,132087381,2025-03-02 10:54:47,EJU83CQ,58.900000159237166,21,Airbus A320-214SL,Aalsmeerbaan36R_T,67,OE-IZJ,EasyJet Europe
2152,132087391,2025-03-02 10:59:09,KLM45K,58.400000238539675,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,53,PH-EXS,Klm Cityhopper
2153,132087401,2025-03-02 10:59:49,KLM877,56.80000028541634,21,Boeing 787-10,Aalsmeerbaan36R_T,74,PH-BKA,KLM Royal Dutch Airlines
2154,132087421,2025-03-02 11:06:22,KLM565,66.80000037637839,21,Boeing 777-300ER,Aalsmeerbaan36R_T,70,PH-BVO,
2155,132087431,2025-03-02 11:11:05,VLG33V,69.29999996413005,21,Airbus A320 216,Aalsmeerbaan36R_T,52,EC-KLT,
2156,132087441,2025-03-02 11:12:13,BCS5GU,65.59999988784523,21,Airbus A300 B4-622RF,Aalsmeerbaan36R_T,31,D-AEAP,Dhl Air
2157,132087451,2025-03-02 11:14:27,KLM39K,63.09999977136199,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,45,PH-EZW,KLM Cityhopper
2158,132087461,2025-03-02 11:16:52,KLM37M,65.10000027305732,21,Embraer ERJ190-100LR,Aalsmeerbaan36R_T,36,PH-EZV,KLM Cityhopper
2159,132087471,2025-03-02 11:20:24,AEA85GT,63.99999997816296,21,Boeing 787 8,Aalsmeerbaan36R_T,68,EC-MNS,Air Europa
2160,132087481,2025-03-02 11:23:44,THY5VU,62.50000034008066,21,Airbus A330 303,Aalsmeerbaan36R_T,37,TC-JOJ,Turkish Airlines
2161,132087501,2025-03-02 11:30:36,KLM77H,58.19999988466617,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,31,PH-EXE,Klm Cityhopper
2162,132087511,2025-03-02 11:34:28,ITY121,62.39999983732468,21,Airbus A320 216,Aalsmeerbaan36R_T,79,EI-DSY,Air One
2163,132087521,2025-03-02 11:36:48,TRA76A,62.19999973047684,21,Boeing 737-800,Aalsmeerbaan36R_T,55,PH-HZE,
2166,132087571,2025-03-02 11:54:54,AFR58LW,63.90000015813748,21,Airbus A318 111,Aalsmeerbaan36R_T,76,F-GUGQ,
2170,132087631,2025-03-02 12:22:23,KLM1375,63.600000177100426,21,Boeing 737-800,Kaagbaan06_T,56,PH-HSD,
2171,132087641,2025-03-02 12:25:48,KLM95Y,58.00000013500245,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,47,PH-EXI,
2172,132087651,2025-03-02 12:26:43,KLM49F,63.90000015813748,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,49,PH-EZA,
2173,132087661,2025-03-02 12:32:28,TRA6817,63.80000017653199,21,Boeing 737-800,Kaagbaan06_T,39,PH-HZN,
2174,132087671,2025-03-02 12:34:37,KLM1921,61.70000024646643,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,41,PH-EZC,
2177,132087701,2025-03-02 12:41:47,VLG276B,64.5999999993965,21,Airbus A320 216,Aalsmeerbaan36R_T,101,EC-KDX,
2178,132087711,2025-03-02 12:43:25,KLM31H,61.70000024646643,21,Boeing 737-800,Aalsmeerbaan36R_T,33,PH-HSE,
2180,132087731,2025-03-02 13:13:29,CLX94K,62.39999983732468,21,Boeing 747 8R7F,Aalsmeerbaan36R_T,52,LX-VCK,Cargolux
2181,132087741,2025-03-02 13:16:25,EJU53TR,61.1000003718099,21,Airbus A319-111,Aalsmeerbaan36R_T,70,OE-LQC,EasyJet Europe
2182,132087751,2025-03-02 13:29:11,KLM895,70.99999974718538,21,Boeing 777-200,Aalsmeerbaan36R_T,88,PH-BQE,
2183,132087761,2025-03-02 14:02:32,CLX315X,66.40000004874088,21,Boeing 747 4R7F,Aalsmeerbaan36R_T,96,LX-OCV,Cargolux
2185,132087781,2025-03-02 14:06:05,QTR276,64.50000030539135,21,Airbus A350 941,Aalsmeerbaan36R_T,38,A7-ALT,Qatar Airways
2186,132087791,2025-03-02 14:08:25,KLM423,63.49999964941869,21,Airbus SAS A330-303,Aalsmeerbaan36R_T,44,PH-AKA,
2187,132087801,2025-03-02 14:16:45,KLM55F,60.1000001160335,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,30,PH-EZF,
2189,132087821,2025-03-02 14:22:39,UAE31V,60.19999980026685,21,Airbus A380 861,Aalsmeerbaan36R_T,61,A6-EUB,Emirates Airline
2190,132087831,2025-03-02 14:27:39,QTR34B,64.50000030539135,21,Boeing 777-3DZER,Aalsmeerbaan36R_T,63,A7-BEC,Qatar Airways
2191,132087851,2025-03-02 14:40:09,KLM79C,63.2000002919855,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,59,PH-EZH,
2192,132087861,2025-03-02 14:41:30,THY3LQ,60.399999933542134,21,Boeing 777 3F2ER,Kaagbaan06_T,82,TC-JJR,Turkish Airlines
2193,132087871,2025-03-02 14:54:26,KLM1245,58.900000159237166,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,44,PH-EXG,
2194,132087881,2025-03-02 14:59:25,MSR758,58.799999721318265,21,Boeing 787-9,Kaagbaan06_T,86,SU-GEU,Egyptair
2195,132087891,2025-03-02 15:02:56,SWR3VD,63.600000177100426,21,Airbus A320 214,Kaagbaan06_T,36,HB-IJP,Swiss International Air Lines
2196,132087901,2025-03-02 15:08:20,TRA5X,62.09999980044089,21,Boeing 737-800,Kaagbaan06_T,50,PH-HSA,
2198,132087921,2025-03-02 15:24:28,KLM1187,61.70000024646643,21,Embraer ERJ190-100STD,Kaagbaan06_T,63,PH-EXB,KLM Cityhopper
2199,132087931,2025-03-02 15:25:33,KLM53D,60.599999853049944,21,Boeing 737-800,Kaagbaan06_T,47,PH-BXA,
2200,132087941,2025-03-02 15:47:08,KLM87E,60.500000483820166,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,53,PH-EZD,
2202,132087961,2025-03-02 15:53:32,VLG994B,65.10000027305732,21,Airbus A320 214,Aalsmeerbaan36R_T,29,EC-MCU,Vueling Airlines
2203,132087981,2025-03-02 16:03:24,KLM1343,59.70000021875869,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,53,PH-EZP,
2206,132088021,2025-03-02 16:15:08,KLM91X,64.89999985189709,21,Boeing 737-700,Aalsmeerbaan36R_T,75,PH-BGQ,
2207,132088031,2025-03-02 16:16:49,KLM29K,60.79999962982939,21,Boeing 737-800,Aalsmeerbaan36R_T,41,PH-BXK,
2208,132088051,2025-03-02 16:21:11,QTR8839,57.7000002475348,21,Boeing 777-FDZ,Aalsmeerbaan36R_T,39,A7-BFJ,Qatar Airways Cargo
2209,132088061,2025-03-02 16:26:14,KLM15Z,58.10000000930995,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,48,PH-EXJ,
2210,132088071,2025-03-02 16:31:47,KLM33K,62.19999973047684,21,Boeing 737-800,Aalsmeerbaan36R_T,58,PH-BGB,
2211,132088081,2025-03-02 16:36:17,KLM99D,61.80000019779552,21,Boeing 737-800,Aalsmeerbaan36R_T,76,PH-BCK,KLM Royal Dutch Airlines
2213,132088101,2025-03-02 16:42:17,KLM617,62.699999957314034,21,Boeing 777-200,Aalsmeerbaan36R_T,50,PH-BQH,
2215,132088121,2025-03-02 16:45:37,RAM851W,61.19999956845862,21,Boeing 737-8B6 (W),Aalsmeerbaan36R_T,42,CN-ROK,Royal Air Maroc
2216,132088141,2025-03-02 16:53:31,TRA6606,59.80000020173155,21,Boeing 737-800,,31,PH-HSJ,
2219,132088171,2025-03-02 17:32:05,KLM60Q,65.80000002108898,21,Boeing 737-800,,61,PH-BXC,
2220,132088181,2025-03-02 17:34:08,LOT7KZ,65.40000010047666,21,Embraer ERJ190-200IGW,,81,SP-LNG,LOT Polish Airlines
2222,132088201,2025-03-02 17:40:21,DLH9MC,63.40000006030521,21,Airbus A320 214SL,,73,D-AIUD,
2223,132088211,2025-03-02 17:42:12,KLM844,67.09999992143621,21,Boeing 777-300ER,,71,PH-BVB,
2224,132088221,2025-03-02 17:44:29,ETD58B,67.29999955502804,21,Boeing 777 3FXER,,103,A6-ETJ,Etihad Airways
2225,132088231,2025-03-02 17:47:28,KLM1274,63.40000006030521,21,Embraer ERJ 190-100 STD,,88,PH-EZH,
2226,132088241,2025-03-02 17:49:41,KLM1856,64.7000003039113,21,Boeing 737-800,,76,PH-BXW,
2227,132088251,2025-03-02 17:51:49,KLM34V,67.00000020500286,21,Boeing 737-800,,47,PH-BXY,
2228,132088261,2025-03-02 17:53:53,KLM44C,61.80000019779552,21,Embraer ERJ 170-200 STD,,100,PH-EXT,KLM Cityhopper
2229,132088281,2025-03-02 17:59:42,AIC155,63.99999997816296,21,Boeing 787 8,,61,VT-ANU,Air India
2231,132088301,2025-03-02 18:03:01,KLM1368,65.80000002108898,21,Boeing 737-800,,68,PH-BXZ,
2232,132088311,2025-03-02 18:05:03,DFC1VE,58.10000000930995,21,Cessna 560XL Citation Excel,,36,OK-HAR,
2233,132088321,2025-03-02 18:06:44,AUA3TC,65.00000004350268,21,Airbus A320-216,,87,OE-LXA,Austrian Airlines
2235,132088341,2025-03-02 18:10:38,KLM37X,63.90000015813748,21,Boeing 737-800,,45,PH-BCE,
2237,132088361,2025-03-02 18:13:31,ROT363W,63.40000006030521,21,Boeing 737-8H6/W,,58,YR-BGL,TAROM
2238,132088371,2025-03-02 18:14:58,AFR1440,63.40000006030521,21,Airbus A319 111LR,,67,F-GRXK,
2239,132088381,2025-03-02 18:19:30,SAS49M,65.19999974727581,21,Canadair CRJ900NG Regional Jet,,88,EI-FPW,City Jet
2240,132088391,2025-03-02 18:22:19,TRA1V,65.4999998079976,21,Boeing 737-800,,62,PH-HSA,
2241,132088401,2025-03-02 18:25:58,KLM1246,63.40000006030521,21,Embraer ERJ 170-200 STD,,69,PH-EXG,
2242,132088411,2025-03-02 18:27:29,KLM25M,63.29999970040709,21,Embraer ERJ 190-100 STD,,66,PH-EZA,
2243,132088421,2025-03-02 18:28:43,KLM862,66.69999992824013,21,Boeing 777-200,,75,PH-BQD,
2244,132088431,2025-03-02 18:30:37,UAE149,67.09999992143621,21,Airbus A380 861,Aalsmeerbaan36R_L,72,A6-EOU,Emirates Airline
2245,132088441,2025-03-02 18:32:54,KLM62R,64.7000003039113,21,Boeing 737-800,,44,PH-HSD,
2247,132088461,2025-03-02 18:35:34,KLM56A,61.90000025590525,21,Embraer ERJ 170-200 STD,,44,PH-EXJ,
2250,132088491,2025-03-02 18:40:13,KLM83C,66.0000000615232,21,Boeing 737-800,,39,PH-BXD,
2251,132088501,2025-03-02 18:41:26,KLM29Q,61.80000019779552,21,Embraer ERJ 190-100 STD,,60,PH-EZD,
2252,132088511,2025-03-02 18:42:57,KLM54G,64.7000003039113,21,Boeing 737-800,,76,PH-BXB,
2254,132088531,2025-03-02 18:45:33,KLM16K,64.50000030539135,21,Boeing 737-900,,55,PH-BXO,
2255,132088541,2025-03-02 18:46:47,KLM1782,65.00000004350268,21,Boeing 737-800,,56,PH-BXL,
2257,132088561,2025-03-02 18:51:08,KLM59W,64.40000003467338,21,Boeing 737-800,,38,PH-BCA,
2258,132088571,2025-03-02 18:52:36,KLM46A,64.5999999993965,21,Boeing 737-800,,47,PH-BXA,
2259,132088581,2025-03-02 18:54:17,KLM31Y,64.40000003467338,21,Boeing 737-800,,73,PH-BCD,
2260,132088591,2025-03-02 18:56:30,KLM1298,64.29999972723482,21,Boeing 737-800,,84,PH-BXF,
2261,132088601,2025-03-02 18:58:24,KLM96U,60.89999991718851,21,Canadair CL-600-2B19 CRJ-200LR,,69,D-ACJJ,
2263,132088621,2025-03-02 19:08:58,LOT2MN,65.40000010047666,21,Embraer ERJ190-200IGW,Kaagbaan06_T,79,SP-LNG,LOT Polish Airlines
2266,132088651,2025-03-02 19:16:35,SWR5DP,53.90000007902604,21,Airbus A320 214,Kaagbaan06_T,32,HB-IJO,Swiss International Air Lines
2267,132088661,2025-03-02 19:20:28,ETD918,58.600000237992134,21,Boeing 777 FFX,Kaagbaan06_T,50,A6-DDE,Etihad Airways Cargo
2268,132088671,2025-03-02 19:23:47,SAS554,63.000000326110325,21,Canadair CRJ900NG Regional Jet,Kaagbaan06_T,52,EI-FPW,City Jet
2269,132088681,2025-03-02 19:24:55,CES772,62.09999980044089,21,Boeing 777 39PER,Kaagbaan06_T,84,B-7365,China Eastern Airlines
2270,132088691,2025-03-02 19:28:47,SIA7371,68.70000034434003,21,Boeing 747 412F,Kaagbaan06_T,62,9V-SFO,Singapore Airlines Cargo
2271,132088701,2025-03-02 19:30:06,KLM807,56.20000009154918,21,Boeing 787-9,Kaagbaan06_T,35,PH-BHN,KLM Royal Dutch Airlines
2272,132088711,2025-03-02 19:47:29,AFR91EM,54.89999966515191,21,Airbus A319 111LR,Aalsmeerbaan36R_T,52,F-GRXK,
